Mean(z_rock_height),species_cat_01
3.089999998,Focus Species
-0.04,Other Species
0.7352,Focus Species
0.8036059,Other Species
0.34,Focus Species
3.729999999,Focus Species
1.38043,Focus Species
2.260000001,Focus Species
-0.1282861,Focus Species
0.55,Other Species
3.822389416,Focus Species
1.565200164,Other Species
2.79669,Focus Species
3.205378165,Other Species
1.935,Other Species
2.29071,Focus Species
3.789327574,Focus Species
2.036585829,Focus Species
2.60667,Focus Species
2.1826669,Focus Species
1.769915827,Other Species
3.222880113,Other Species
2.889999996,Focus Species
0.4374201,Other Species
3.830087053,Focus Species
1.204210045,Other Species
1.75400428,Other Species
1.040154392,Other Species
1.37802,Focus Species
1.39,Focus Species
0.849999999,Other Species
2.44667,Focus Species
2.11167,Focus Species
1.890000002,Other Species
-0.1800705,Other Species
0.99611452,Other Species
1.89,Focus Species
2.08431232,Other Species
1.88998276,Other Species
1.29714,Focus Species
2.589615728,Other Species
0.7242927,Other Species
1.88511593,Other Species
1.515336058,Other Species
1.24668,Other Species
0.99,Other Species
2.319999997,Focus Species
1.17507,Focus Species
1.51498678,Focus Species
0.72588411,Other Species
2.57603892,Focus Species
2.486008106,Focus Species
1.80859448,Other Species
3.23,Focus Species
0.97495,Other Species
1.35282,Focus Species
0.91,Other Species
1.13637,Other Species
2.61,Focus Species
3.416546087,Focus Species
3.601162344,Focus Species
2.984971186,Focus Species
3.27329,Other Species
3.28913733,Focus Species
0.791,Focus Species
0.99,Other Species
2.47,Focus Species
1.89487761,Focus Species
0.479,Focus Species
3.259979627,Other Species
1.505,Focus Species
0.475,Focus Species
2.310233654,Focus Species
3.76624119,Other Species
1.727441977,Focus Species
2.16,Focus Species
1.29544,Focus Species
3.226790576,Focus Species
2.85989,Focus Species
1.999999999,Focus Species
4.049999998,Other Species
3.410932027,Other Species
2.549999997,Other Species
3.865186234,Other Species
2.09,Other Species
3.018213597,Other Species
2.889955716,Focus Species
2.380000003,Other Species
3.028619564,Other Species
1.71992758,Other Species
0.2438257,Focus Species
-0.406097,Other Species
2.352691435,Other Species
2.920628236,Focus Species
1.23595659,Other Species
1.61486,Focus Species
2.53768499,Other Species
0.4117,Other Species
3.80530615,Focus Species
2.13,Other Species
0.6626,Other Species
3.448601424,Other Species
0.7301,Other Species
3.206242915,Other Species
2.3032,Focus Species
3.732162115,Other Species
0.6602,Other Species
2.26588511,Focus Species
1.95800938,Other Species
1.40647,Focus Species
0.825,Focus Species
2.016705689,Other Species
2.27168,Focus Species
2.55,Other Species
2.405560592,Focus Species
1.732467826,Other Species
0.4843,Other Species
2.830846008,Focus Species
2.57667,Focus Species
1.938075614,Focus Species
0.95022954,Other Species
2.970075997,Focus Species
1.251746803,Other Species
0.623449,Focus Species
3.942499998,Focus Species
2.988990753,Focus Species
1.961909186,Focus Species
2.89,Other Species
1.5123071,Other Species
1.74667,Focus Species
2.562118941,Focus Species
2.580000001,Other Species
1.44667,Focus Species
2.381769062,Other Species
3.570000794,Other Species
3.645585812,Other Species
2.703627893,Other Species
0.894197671,Other Species
3.833630873,Other Species
0.7441534,Focus Species
1.200000002,Other Species
1.14111098,Other Species
1.08,Other Species
2.836325165,Focus Species
-0.1776952,Other Species
0.2128,Other Species
2.42,Other Species
0.342166328,Focus Species
3.04667,Focus Species
1.66,Focus Species
2.47,Focus Species
2.720057651,Focus Species
3.330000001,Focus Species
0.619064,Other Species
1.40898,Other Species
0.135,Focus Species
2.901234548,Other Species
3.53,Focus Species
0.7107,Other Species
3.820054538,Focus Species
2.0,Focus Species
3.391851685,Focus Species
2.275329866,Focus Species
0.715,Focus Species
1.0774265,Other Species
2.535951397,Focus Species
2.9230143,Other Species
-0.1419819,Other Species
1.94260527,Other Species
2.427386151,Other Species
3.675717014,Other Species
1.09,Other Species
3.735513718,Other Species
3.699514754,Other Species
1.75204294,Other Species
3.390000002,Other Species
3.079867448,Focus Species
1.09503,Other Species
-0.0502425,Other Species
3.850375689,Other Species
3.05005885,Focus Species
1.820095527,Focus Species
1.191237511,Other Species
1.24668,Other Species
0.939999999,Other Species
1.58667,Other Species
3.3707,Other Species
1.84000753,Other Species
1.335,Other Species
0.42603827,Other Species
1.12206197,Other Species
1.15,Other Species
3.078839505,Focus Species
1.90748326,Focus Species
2.08521204,Other Species
1.29063,Other Species
2.67891,Focus Species
1.94693,Focus Species
1.20487054,Other Species
2.277624575,Focus Species
1.505,Other Species
0.3997,Other Species
1.22265,Other Species
3.018213597,Focus Species
0.79,Other Species
3.449999999,Other Species
1.14329,Focus Species
1.7503366,Other Species
3.37,Other Species
2.098167451,Focus Species
1.2,Other Species
0.739999997,Focus Species
2.56474,Focus Species
2.902500001,Focus Species
2.804605343,Focus Species
1.25824,Focus Species
1.90982008,Other Species
3.349999999,Other Species
0.4169,Other Species
2.305710557,Focus Species
1.58773692,Other Species
2.107176449,Focus Species
2.52668741,Other Species
2.57005,Focus Species
2.58667,Focus Species
2.119989635,Other Species
0.2999,Other Species
1.41,Focus Species
0.94332236,Other Species
3.899095917,Other Species
1.26638,Other Species
2.770056291,Focus Species
2.72806248,Other Species
0.91003,Other Species
1.28710153,Other Species
2.95811,Other Species
2.20667,Other Species
1.8900768,Other Species
2.770056291,Focus Species
3.67835647,Focus Species
1.59988595,Other Species
0.97993,Other Species
3.249999999,Focus Species
0.802561442,Focus Species
2.51226,Other Species
0.630000001,Focus Species
3.301926412,Focus Species
1.32,Other Species
1.3748868,Focus Species
2.13,Focus Species
1.957410381,Focus Species
0.6135657,Other Species
3.235211538,Focus Species
2.86996,Other Species
3.009638821,Focus Species
0.99017368,Other Species
2.068109059,Focus Species
3.759683452,Focus Species
1.1,Other Species
2.694009598,Focus Species
1.0,Other Species
1.44488,Other Species
1.780027874,Focus Species
-0.063742,Other Species
3.714030722,Other Species
0.7616762,Focus Species
1.63273893,Focus Species
2.839999999,Focus Species
3.689565942,Other Species
3.238460599,Focus Species
1.013418894,Focus Species
2.34524,Other Species
2.234648792,Focus Species
1.79485,Other Species
1.08432342,Focus Species
1.22265,Other Species
2.358723483,Focus Species
3.290607282,Focus Species
0.5269706,Other Species
1.90986454,Focus Species
0.009543,Other Species
3.256363731,Other Species
3.416546087,Focus Species
0.61,Focus Species
2.224994692,Focus Species
1.734024521,Other Species
3.517971209,Focus Species
1.144493675,Other Species
2.706824156,Other Species
1.34045,Focus Species
1.25,Other Species
0.44,Other Species
1.095164995,Other Species
3.142886561,Focus Species
2.54534959,Other Species
0.7324427,Other Species
2.85667,Other Species
1.405438699,Other Species
3.672515658,Focus Species
2.613881391,Focus Species
3.290028792,Focus Species
1.4177308,Focus Species
2.53341,Focus Species
0.8,Other Species
3.81,Other Species
-0.2659656,Other Species
2.119995204,Other Species
0.965,Focus Species
1.115,Focus Species
2.31408,Other Species
2.884290487,Focus Species
1.3,Other Species
0.48,Focus Species
2.92667,Focus Species
2.05005,Focus Species
2.1485,Focus Species
2.901334722,Focus Species
2.167718012,Other Species
3.756620935,Focus Species
2.972768479,Other Species
0.6305557,Other Species
1.85,Focus Species
3.32825458,Other Species
1.16477,Focus Species
2.29667,Focus Species
2.98666,Focus Species
2.889999999,Focus Species
2.81601269,Other Species
2.81646,Focus Species
1.879999998,Focus Species
3.490008731,Other Species
2.160000001,Focus Species
2.78333,Focus Species
1.20667,Focus Species
2.239423581,Other Species
3.81,Other Species
1.27,Other Species
1.1,Other Species
2.485957664,Focus Species
-0.4156054,Other Species
3.307552347,Focus Species
1.68265684,Focus Species
3.09667,Focus Species
0.99,Focus Species
2.650000002,Focus Species
3.166845363,Focus Species
-0.2353113,Other Species
1.939401824,Focus Species
1.76498,Other Species
0.95523,Focus Species
1.39523,Other Species
2.07511598,Other Species
1.809999999,Other Species
3.285296891,Focus Species
0.5014635,Focus Species
1.41836,Focus Species
2.16115,Focus Species
2.4,Other Species
1.978966726,Other Species
2.290232038,Focus Species
2.1284,Focus Species
0.7681062,Other Species
0.3887,Focus Species
2.002951529,Focus Species
3.314140946,Other Species
0.471,Other Species
1.21,Focus Species
2.13667,Focus Species
0.840000001,Other Species
2.9230143,Focus Species
1.70003171,Other Species
1.365,Focus Species
1.1414808,Other Species
0.56,Other Species
0.78,Focus Species
0.04,Other Species
3.816671937,Other Species
1.19491611,Other Species
1.945380329,Focus Species
2.690164284,Other Species
1.11528506,Other Species
0.8,Other Species
2.129409686,Focus Species
3.181772675,Focus Species
0.90201907,Other Species
0.93,Other Species
1.26638,Other Species
0.644802618,Focus Species
3.412474498,Focus Species
3.226810222,Focus Species
3.163316193,Other Species
1.518471221,Other Species
0.8383642,Other Species
0.410000001,Other Species
1.9593,Focus Species
1.45,Other Species
2.129409686,Focus Species
3.3825,Focus Species
2.434145426,Focus Species
1.008247179,Other Species
1.94489168,Focus Species
2.319529871,Focus Species
0.93047577,Other Species
2.811213686,Focus Species
0.87489,Other Species
1.669999999,Other Species
3.146211746,Focus Species
1.44667,Focus Species
1.501643691,Focus Species
3.509999998,Focus Species
3.23,Focus Species
2.63275,Focus Species
1.945380329,Focus Species
1.37314092,Other Species
1.78759374,Focus Species
1.95,Focus Species
0.98327671,Other Species
3.150036768,Other Species
3.550000001,Focus Species
0.91748,Focus Species
2.329999999,Other Species
1.9,Focus Species
3.660000001,Other Species
1.05,Other Species
3.133825657,Other Species
1.22766,Focus Species
3.562085354,Other Species
1.75057699,Focus Species
2.37667,Focus Species
3.534355122,Focus Species
2.730000002,Focus Species
1.357616807,Other Species
0.7699,Other Species
1.64521134,Focus Species
2.206025957,Focus Species
2.196618002,Focus Species
3.720664174,Other Species
2.919491425,Focus Species
1.471848025,Other Species
3.550000001,Other Species
2.260000001,Other Species
1.34311,Other Species
0.4398,Other Species
2.871239235,Focus Species
0.92498,Focus Species
0.7283499,Other Species
0.55,Other Species
3.06667,Focus Species
2.63275,Other Species
3.157868039,Other Species
2.79,Other Species
1.95,Other Species
1.10804,Other Species
2.774362956,Other Species
0.802500001,Other Species
1.00991,Other Species
0.165,Other Species
3.030762151,Focus Species
1.830000001,Focus Species
0.72,Other Species
0.749537456,Other Species
2.0651896,Other Species
3.670095629,Other Species
3.45,Other Species
2.272725733,Focus Species
3.36667,Focus Species
1.17757,Focus Species
-0.0131,Other Species
3.139999998,Other Species
0.4221,Other Species
1.40647,Focus Species
3.28913733,Other Species
1.505528033,Other Species
1.18,Focus Species
2.43508,Focus Species
1.19988653,Other Species
1.17,Other Species
2.44674,Other Species
-0.1640127,Focus Species
1.87257,Focus Species
2.56655,Focus Species
0.4753699,Other Species
2.76,Other Species
2.920126284,Focus Species
0.576265709,Other Species
2.289184235,Focus Species
1.75004615,Other Species
1.634585839,Other Species
2.86996,Other Species
0.7083,Other Species
0.8,Other Species
1.068287488,Other Species
1.384730841,Other Species
2.66652,Other Species
1.19977,Other Species
0.86601295,Focus Species
3.37811112,Focus Species
1.62707767,Other Species
0.805,Focus Species
0.67,Other Species
3.341337393,Focus Species
3.286183951,Focus Species
2.441976468,Focus Species
1.64504991,Other Species
2.059999999,Other Species
1.41,Other Species
2.35005,Focus Species
2.091970022,Focus Species
1.22515849,Other Species
1.47029248,Other Species
0.965,Focus Species
0.63,Other Species
1.73667,Focus Species
1.979999998,Focus Species
1.04786334,Other Species
2.379999996,Focus Species
1.629999998,Other Species
2.42,Focus Species
0.3751,Other Species
1.41,Other Species
1.15449803,Other Species
1.90985301,Focus Species
1.21,Other Species
3.079999997,Other Species
3.699999999,Other Species
3.870305366,Other Species
0.93547,Focus Species
2.666044213,Focus Species
1.40005,Focus Species
0.739999997,Other Species
3.115589305,Other Species
3.080126791,Focus Species
3.814301453,Focus Species
3.22242022,Other Species
0.6066371,Focus Species
0.759,Focus Species
2.35339,Other Species
1.35025568,Focus Species
2.988990753,Focus Species
3.636593824,Focus Species
0.536,Other Species
3.164459724,Focus Species
3.760036042,Other Species
1.964903298,Focus Species
