Mean(z_rock_height),species_cat_02
1.24,Balanus glandula
2.327029521,Balanus glandula
1.795050864,Mytilus californianus
3.307979902,Balanus glandula
0.5284,Egregia menziesii
1.60766015,Balanus glandula
1.85,Anthopleura elegantissima
0.840000001,Egregia menziesii
1.15505,Balanus glandula
1.47839,Mytilus californianus
2.153430258,Pollicipes polymerus
3.050339727,Mytilus californianus
1.02,Egregia menziesii
0.085,Egregia menziesii
-0.2241,Egregia menziesii
1.724524806,Balanus glandula
3.265098156,Balanus glandula
0.4221,Egregia menziesii
3.670000003,Balanus glandula
1.08972015,Pollicipes polymerus
2.09164,Pollicipes polymerus
1.88727668,Balanus glandula
1.08972015,Pollicipes polymerus
2.52885,Mytilus californianus
2.099679853,Anthopleura elegantissima
2.134,Mytilus californianus
2.632500003,Balanus glandula
1.01,Egregia menziesii
0.2799,Egregia menziesii
1.7227076,Mytilus californianus
1.12,Balanus glandula
3.420345578,Balanus glandula
1.14747321,Egregia menziesii
-0.2696485,Egregia menziesii
2.410594315,Balanus glandula
0.8202585,Pollicipes polymerus
3.463076055,Balanus glandula
2.97667,Mytilus californianus
0.759,Egregia menziesii
0.6602,Egregia menziesii
3.384146495,Balanus glandula
2.690037572,Mytilus californianus
2.590020615,Balanus glandula
1.461465307,Balanus glandula
2.436011368,Balanus glandula
3.020000001,Anthopleura elegantissima
1.355518964,Balanus glandula
2.981038293,Balanus glandula
1.1664901,Pollicipes polymerus
1.20496,Balanus glandula
0.6915524,Anthopleura elegantissima
2.01118436,Anthopleura elegantissima
0.37,Egregia menziesii
0.7528,Mytilus californianus
0.5733097,Anthopleura elegantissima
1.059999997,Mytilus californianus
1.917016675,Balanus glandula
0.55,Egregia menziesii
2.321819495,Balanus glandula
2.91832,Mytilus californianus
2.11167,Balanus glandula
2.27982193,Anthopleura elegantissima
2.76851549,Mytilus californianus
0.410000001,Egregia menziesii
0.7242927,Pollicipes polymerus
0.8326208,Anthopleura elegantissima
3.392905194,Balanus glandula
1.59667,Pollicipes polymerus
0.759,Egregia menziesii
0.880000001,Egregia menziesii
1.82770728,Anthopleura elegantissima
2.666247733,Pollicipes polymerus
1.1831503,Mytilus californianus
2.000000001,Balanus glandula
3.301735067,Balanus glandula
3.06484,Mytilus californianus
3.0722706,Balanus glandula
2.175219374,Pollicipes polymerus
2.890092961,Mytilus californianus
1.22,Egregia menziesii
2.119995204,Mytilus californianus
2.07444,Balanus glandula
2.12297,Mytilus californianus
3.033723571,Balanus glandula
2.487836948,Balanus glandula
1.860000002,Balanus glandula
0.357,Egregia menziesii
0.005,Egregia menziesii
1.977981887,Pollicipes polymerus
1.84003202,Balanus glandula
3.559999999,Anthopleura elegantissima
2.59868,Anthopleura elegantissima
0.0770453,Anthopleura elegantissima
2.11490798,Balanus glandula
1.35497102,Mytilus californianus
1.799999998,Anthopleura elegantissima
3.962834738,Balanus glandula
1.18,Egregia menziesii
-0.3975,Egregia menziesii
2.441671054,Mytilus californianus
1.39,Balanus glandula
2.749999999,Balanus glandula
2.095480588,Pollicipes polymerus
0.749999997,Egregia menziesii
1.97667,Pollicipes polymerus
3.660163002,Balanus glandula
1.955,Pollicipes polymerus
1.883395837,Pollicipes polymerus
1.16167,Pollicipes polymerus
1.41725945,Pollicipes polymerus
1.29786,Anthopleura elegantissima
0.205,Egregia menziesii
2.983386263,Mytilus californianus
0.357,Egregia menziesii
2.28667,Mytilus californianus
1.63994,Mytilus californianus
2.21,Anthopleura elegantissima
2.132952323,Anthopleura elegantissima
0.5034,Egregia menziesii
3.180000001,Balanus glandula
2.046949018,Balanus glandula
1.685,Mytilus californianus
1.84,Anthopleura elegantissima
2.778028699,Mytilus californianus
2.04667,Pollicipes polymerus
3.190000001,Mytilus californianus
1.918258646,Pollicipes polymerus
2.39016861,Balanus glandula
2.54265349,Mytilus californianus
1.105,Pollicipes polymerus
4.010132807,Balanus glandula
2.677322371,Balanus glandula
0.34,Egregia menziesii
2.62667,Mytilus californianus
1.37,Pollicipes polymerus
2.178880901,Pollicipes polymerus
1.67668,Mytilus californianus
1.445946727,Mytilus californianus
0.4523,Egregia menziesii
0.645,Pollicipes polymerus
1.49,Pollicipes polymerus
1.087898059,Egregia menziesii
2.93258,Mytilus californianus
2.694459399,Mytilus californianus
1.744896319,Mytilus californianus
1.22498,Pollicipes polymerus
3.52462754,Balanus glandula
0.840000001,Egregia menziesii
2.554040324,Mytilus californianus
2.060000002,Pollicipes polymerus
2.89,Mytilus californianus
0.0,Egregia menziesii
2.95667,Balanus glandula
3.739427756,Balanus glandula
1.355,Pollicipes polymerus
2.726125512,Mytilus californianus
1.554142689,Egregia menziesii
2.3951762,Pollicipes polymerus
3.200111709,Balanus glandula
2.05005,Mytilus californianus
1.28425,Pollicipes polymerus
3.412520509,Balanus glandula
0.984063171,Anthopleura elegantissima
2.958802194,Pollicipes polymerus
2.76709,Mytilus californianus
2.039963089,Pollicipes polymerus
2.2125218,Anthopleura elegantissima
0.730000002,Egregia menziesii
0.888122067,Anthopleura elegantissima
1.636414622,Balanus glandula
2.970102062,Balanus glandula
0.5526907,Egregia menziesii
1.44875,Pollicipes polymerus
0.860000002,Egregia menziesii
1.29755,Pollicipes polymerus
1.452500001,Anthopleura elegantissima
2.04667,Pollicipes polymerus
3.525784431,Balanus glandula
0.0987521,Egregia menziesii
2.3,Pollicipes polymerus
3.19312264,Balanus glandula
3.018576344,Balanus glandula
2.50004372,Mytilus californianus
2.767023835,Pollicipes polymerus
2.011766018,Pollicipes polymerus
2.590020615,Balanus glandula
1.63,Anthopleura elegantissima
0.4821257,Egregia menziesii
1.63994,Mytilus californianus
1.43,Anthopleura elegantissima
2.033650722,Mytilus californianus
2.315078281,Balanus glandula
1.462960711,Anthopleura elegantissima
0.010444,Egregia menziesii
3.050000002,Pollicipes polymerus
0.5048,Egregia menziesii
0.655906,Anthopleura elegantissima
3.470000001,Pollicipes polymerus
3.535065958,Pollicipes polymerus
0.8314068,Mytilus californianus
3.1225,Balanus glandula
3.259008687,Anthopleura elegantissima
1.608969169,Pollicipes polymerus
2.381769062,Balanus glandula
1.85667,Mytilus californianus
2.1826669,Mytilus californianus
1.97667,Pollicipes polymerus
0.2558,Egregia menziesii
3.138695725,Balanus glandula
2.0449042,Pollicipes polymerus
0.94518246,Egregia menziesii
0.67,Egregia menziesii
0.615,Egregia menziesii
0.7401,Egregia menziesii
1.1476611,Mytilus californianus
3.317321599,Balanus glandula
0.3596444,Egregia menziesii
2.507152818,Mytilus californianus
2.139999997,Anthopleura elegantissima
1.05994,Balanus glandula
1.37618,Pollicipes polymerus
3.102826282,Balanus glandula
2.96,Mytilus californianus
0.689999999,Egregia menziesii
3.67,Anthopleura elegantissima
0.99323218,Egregia menziesii
2.216823051,Pollicipes polymerus
2.6325,Balanus glandula
1.60250367,Anthopleura elegantissima
1.025,Pollicipes polymerus
1.14842,Mytilus californianus
1.1525,Balanus glandula
2.50004372,Pollicipes polymerus
1.159959369,Mytilus californianus
0.70993224,Egregia menziesii
0.725,Mytilus californianus
2.754567009,Balanus glandula
1.88497825,Anthopleura elegantissima
2.041998652,Pollicipes polymerus
1.91,Mytilus californianus
3.020000001,Anthopleura elegantissima
1.89949,Mytilus californianus
0.1225,Mytilus californianus
2.07942,Mytilus californianus
1.165307997,Anthopleura elegantissima
3.673757345,Balanus glandula
2.774628542,Mytilus californianus
0.0259273,Egregia menziesii
0.934165827,Egregia menziesii
2.170000002,Mytilus californianus
1.982499999,Mytilus californianus
0.3448,Egregia menziesii
3.622734529,Balanus glandula
3.538168889,Balanus glandula
2.153430258,Pollicipes polymerus
0.93983001,Anthopleura elegantissima
0.89017,Mytilus californianus
2.782191507,Pollicipes polymerus
-0.4268646,Egregia menziesii
0.54,Egregia menziesii
1.29786,Anthopleura elegantissima
1.194835683,Egregia menziesii
-0.015,Egregia menziesii
2.988990753,Anthopleura elegantissima
2.27982193,Anthopleura elegantissima
2.552499999,Mytilus californianus
0.58,Egregia menziesii
3.739845781,Pollicipes polymerus
0.825,Pollicipes polymerus
0.99011,Egregia menziesii
2.858474193,Balanus glandula
3.240000001,Anthopleura elegantissima
2.04667,Pollicipes polymerus
1.9374156,Mytilus californianus
0.730000002,Egregia menziesii
3.212930838,Balanus glandula
1.85963387,Mytilus californianus
2.395373074,Mytilus californianus
-0.015,Egregia menziesii
2.45722972,Balanus glandula
4.018874211,Balanus glandula
1.40898,Egregia menziesii
0.7623369,Mytilus californianus
2.11526415,Pollicipes polymerus
0.6,Egregia menziesii
1.630260464,Pollicipes polymerus
0.7401,Egregia menziesii
2.43250088,Mytilus californianus
0.420000001,Egregia menziesii
0.895,Egregia menziesii
2.041998652,Pollicipes polymerus
2.102914672,Mytilus californianus
0.2449,Egregia menziesii
1.949999997,Balanus glandula
3.180328727,Anthopleura elegantissima
0.6516,Pollicipes polymerus
0.79,Egregia menziesii
0.6432515,Anthopleura elegantissima
1.68990538,Anthopleura elegantissima
1.23341434,Anthopleura elegantissima
1.92223781,Anthopleura elegantissima
1.697821014,Anthopleura elegantissima
2.59066,Mytilus californianus
3.263816505,Balanus glandula
1.22498,Pollicipes polymerus
0.62,Egregia menziesii
1.103219619,Balanus glandula
0.88084,Pollicipes polymerus
1.448331043,Balanus glandula
0.950883752,Egregia menziesii
2.44667,Mytilus californianus
0.809999999,Egregia menziesii
2.901334722,Anthopleura elegantissima
1.45974939,Mytilus californianus
3.208606439,Pollicipes polymerus
0.5222605,Anthopleura elegantissima
2.730037368,Mytilus californianus
1.39,Balanus glandula
1.85667,Mytilus californianus
0.761,Pollicipes polymerus
1.777101542,Anthopleura elegantissima
1.06021062,Pollicipes polymerus
3.092392826,Pollicipes polymerus
1.1139251,Mytilus californianus
1.68667,Mytilus californianus
2.102914672,Anthopleura elegantissima
2.11513899,Mytilus californianus
3.180328727,Anthopleura elegantissima
3.203490066,Mytilus californianus
2.436185005,Balanus glandula
0.6917898,Anthopleura elegantissima
0.5509556,Anthopleura elegantissima
3.402156694,Balanus glandula
1.11089,Mytilus californianus
1.615054409,Balanus glandula
0.785,Pollicipes polymerus
2.63068,Mytilus californianus
2.63462,Mytilus californianus
2.13,Pollicipes polymerus
0.5,Egregia menziesii
3.322278397,Balanus glandula
1.92017357,Egregia menziesii
1.120000001,Egregia menziesii
2.206042614,Mytilus californianus
2.436011368,Balanus glandula
2.746005447,Mytilus californianus
3.092119709,Mytilus californianus
0.1313903,Egregia menziesii
1.05,Anthopleura elegantissima
0.7795791,Anthopleura elegantissima
2.254026297,Balanus glandula
-0.195,Egregia menziesii
1.139679765,Egregia menziesii
3.219541799,Mytilus californianus
1.875,Balanus glandula
1.384871022,Egregia menziesii
1.482500001,Anthopleura elegantissima
3.207165469,Pollicipes polymerus
2.160313493,Mytilus californianus
3.502499999,Mytilus californianus
0.4506,Egregia menziesii
0.6128268,Balanus glandula
2.19598157,Pollicipes polymerus
3.047481181,Balanus glandula
1.105,Pollicipes polymerus
2.21,Anthopleura elegantissima
0.4251,Egregia menziesii
1.44875,Pollicipes polymerus
3.92,Balanus glandula
0.524971185,Egregia menziesii
2.771010694,Mytilus californianus
1.33698755,Pollicipes polymerus
1.232960823,Anthopleura elegantissima
1.779864899,Anthopleura elegantissima
2.41,Anthopleura elegantissima
2.299880499,Pollicipes polymerus
2.309733027,Pollicipes polymerus
3.78,Balanus glandula
1.79009,Pollicipes polymerus
1.942536703,Mytilus californianus
0.97993,Egregia menziesii
2.827632791,Anthopleura elegantissima
1.01213,Pollicipes polymerus
1.8,Anthopleura elegantissima
1.083005884,Anthopleura elegantissima
2.71013,Pollicipes polymerus
0.739999997,Egregia menziesii
0.7607,Egregia menziesii
1.462960711,Anthopleura elegantissima
1.19933779,Anthopleura elegantissima
2.872161165,Mytilus californianus
2.80667,Balanus glandula
2.594125444,Mytilus californianus
3.240000001,Anthopleura elegantissima
1.1,Anthopleura elegantissima
1.896657956,Balanus glandula
2.958802194,Pollicipes polymerus
1.51498678,Balanus glandula
1.02,Egregia menziesii
1.0993209,Anthopleura elegantissima
1.17977527,Egregia menziesii
1.588614527,Mytilus californianus
2.94231198,Pollicipes polymerus
1.994147943,Anthopleura elegantissima
1.926953364,Balanus glandula
0.93,Egregia menziesii
1.289853281,Egregia menziesii
1.26477,Mytilus californianus
2.04991353,Pollicipes polymerus
2.28,Mytilus californianus
2.185,Mytilus californianus
3.373473756,Balanus glandula
2.025202834,Pollicipes polymerus
1.18504,Pollicipes polymerus
2.36900534,Anthopleura elegantissima
3.262796329,Mytilus californianus
1.83312,Mytilus californianus
2.006656514,Anthopleura elegantissima
1.22498,Pollicipes polymerus
1.979,Mytilus californianus
0.6455563,Anthopleura elegantissima
1.89639,Mytilus californianus
1.025,Pollicipes polymerus
0.5831829,Anthopleura elegantissima
3.180000002,Balanus glandula
3.819681016,Anthopleura elegantissima
1.5591,Anthopleura elegantissima
0.1131,Egregia menziesii
2.339999999,Mytilus californianus
1.55762369,Anthopleura elegantissima
1.30412,Mytilus californianus
3.601162344,Balanus glandula
0.444424112,Egregia menziesii
0.4523,Egregia menziesii
3.065408714,Mytilus californianus
0.37,Egregia menziesii
1.91375835,Anthopleura elegantissima
2.165842771,Mytilus californianus
0.48,Egregia menziesii
0.4001,Egregia menziesii
2.860000007,Mytilus californianus
0.529999999,Egregia menziesii
3.428980932,Balanus glandula
3.109278363,Balanus glandula
0.7,Egregia menziesii
2.27257,Mytilus californianus
0.644802618,Egregia menziesii
1.512499999,Anthopleura elegantissima
1.44875,Pollicipes polymerus
0.56,Egregia menziesii
1.105,Pollicipes polymerus
2.6425,Pollicipes polymerus
3.181530898,Balanus glandula
2.13,Pollicipes polymerus
3.094048233,Balanus glandula
2.08607,Mytilus californianus
1.88005548,Anthopleura elegantissima
0.26,Egregia menziesii
4.044423056,Balanus glandula
3.798401932,Balanus glandula
2.379999996,Mytilus californianus
0.65,Egregia menziesii
2.650000002,Mytilus californianus
-0.0499,Egregia menziesii
2.3,Pollicipes polymerus
3.030055227,Mytilus californianus
0.800000001,Egregia menziesii
1.77731249,Anthopleura elegantissima
2.5367,Mytilus californianus
2.86667,Balanus glandula
3.892382399,Balanus glandula
0.2931259,Egregia menziesii
0.75,Egregia menziesii
1.462960711,Anthopleura elegantissima
0.5222605,Anthopleura elegantissima
0.6889089,Mytilus californianus
2.095480588,Pollicipes polymerus
0.90497092,Anthopleura elegantissima
3.17521056,Pollicipes polymerus
0.739999997,Egregia menziesii
1.365,Pollicipes polymerus
1.3258,Mytilus californianus
0.4346898,Mytilus californianus
1.82770728,Anthopleura elegantissima
2.224994692,Mytilus californianus
1.11187715,Pollicipes polymerus
0.85298981,Anthopleura elegantissima
3.220194039,Pollicipes polymerus
3.240000001,Anthopleura elegantissima
2.054462499,Balanus glandula
1.29,Egregia menziesii
1.78,Anthopleura elegantissima
3.391457642,Balanus glandula
1.74018899,Anthopleura elegantissima
1.88727668,Pollicipes polymerus
0.1445,Egregia menziesii
0.87989,Egregia menziesii
1.36,Balanus glandula
1.0,Balanus glandula
0.895,Mytilus californianus
2.58667,Mytilus californianus
3.290028792,Pollicipes polymerus
0.739999997,Egregia menziesii
2.07444,Balanus glandula
2.59868,Anthopleura elegantissima
1.16497625,Pollicipes polymerus
2.469999999,Pollicipes polymerus
3.559999999,Anthopleura elegantissima
2.315078281,Anthopleura elegantissima
3.559261206,Balanus glandula
3.513085164,Balanus glandula
0.679999997,Egregia menziesii
